time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
0,2024-11-04 06:13:37,-23.4439225714741,151.917303276232,0,Available with any HD 360 subscription,Available with any HD 360 subscription,2.6853211,0,0,0,0,16,5,0,2.6853211,0,0,0,0,0,0,80.8, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
100,2024-11-04 06:13:37,-23.4439225692301,151.917303276965,0,,,2.6853211,0,0,0.000260504,0.000260504,16,5,0,2.6853211,0,0,0.000260504,0,0,0,81, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
200,2024-11-04 06:13:37,-23.4439225753416,151.917303255902,0,,,2.6853211,0,0,0.00211836,0.00251442,16,5,0,2.6853211,0,0,0.00211836,0,0,0,81.1, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
300,2024-11-04 06:13:37,-23.443922576177,151.917303230842,0,,,2.6853211,0,0,0.00466043,0.00507286,16,5,0,2.6853211,0,0,0.00466043,0,0,0,81.3, -1.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
400,2024-11-04 06:13:37,-23.4439225545961,151.917303202821,0,,,2.6853211,0,0,0.00772147,0.00880554,16,5,0,2.6853211,0,0,0.00772147,0,0,0,81.3, -1.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
500,2024-11-04 06:13:37,-23.4439225254192,151.917303187124,0,,,2.6853211,0,0,0.0104347,0.0124239,16,5,0,2.6853211,0,0,0.0104347,0,0,0,81.5, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
600,2024-11-04 06:13:37,-23.4439225227893,151.917303174683,0,,,2.6853211,0,0,0.0116899,0.0137264,16,5,0,2.6853211,0,0,0.0116899,0,0,0,81.5, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
700,2024-11-04 06:13:38,-23.4439225338546,151.917303169521,0,,,2.6853211,0,0,0.0116634,0.0150649,16,5,0,2.6853211,0,0,0.0116899,0,0,0,81.6, -1.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
800,2024-11-04 06:13:38,-23.4439225276974,151.917303169198,0,,,2.6853211,0,0,0.0119562,0.0157504,16,5,0,2.6853211,0,0,0.0119562,0,0,0,81.7, -1.6, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
900,2024-11-04 06:13:38,-23.4439225067784,151.917303167209,0,,,2.6853211,0,0,0.0132472,0.0180855,16,5,0,2.6853211,0,0,0.0132472,0,0,0,81.7, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1000,2024-11-04 06:13:38,-23.4439224866948,151.917303142633,0,,,2.6853211,0,0,0.0165734,0.0214433,16,5,0,2.6853211,0,0,0.0165734,0,0,0,81.8, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1100,2024-11-04 06:13:38,-23.4439224736803,151.917303115417,0,,,2.6853211,0,0,0.0196843,0.0245746,16,5,0,2.6853211,0,0,0.0196843,0,0,0,81.8, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1200,2024-11-04 06:13:38,-23.4439224656333,151.917303087961,0,,,2.6853211,0,0,0.0225279,0.0275154,16,5,0,2.6853211,0,0,0.0225279,0,0,0,81.9, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1300,2024-11-04 06:13:38,-23.4439224582019,151.917303073004,0,,,2.6853211,0,0,0.024261,0.0292508,16,5,25.987,2.6853211,0,0,0.024261,0,0,0,81.9, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1400,2024-11-04 06:13:38,-23.4439224576808,151.917303062926,0,,,2.6853211,0,0,0.0251744,0.0302806,16,5,25.987,2.6853211,0,0,0.0251744,0,0,0,81.9, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1500,2024-11-04 06:13:38,-23.4439224542009,151.917303057311,0,,,2.6853211,0,0,0.0258643,0.0309719,16,5,25.987,2.6853211,0,0,0.0258643,0,0,0,81.9, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1600,2024-11-04 06:13:39,-23.4439224577786,151.917303059283,0,,,2.6853211,0,0,0.0254911,0.0314178,16,5,25.987,2.6853211,0,0,0.0258643,0,0,0,81.9, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1700,2024-11-04 06:13:39,-23.4439224572428,151.917303060042,0,,,2.6853211,0,0,0.0254536,0.0315155,16,5,25.987,2.6853211,0,0,0.0258643,0,0,0,81.9, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1800,2024-11-04 06:13:39,-23.4439224639194,151.917303039013,0,,,2.6853211,0,0,0.0269967,0.0337859,16,5,25.987,2.6853211,0,0,0.0269967,0,0,0,82, -1.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
1900,2024-11-04 06:13:39,-23.4439224655959,151.917303012079,0,,,2.6853211,0,0,0.0294102,0.0365401,16,5,25.987,2.6853211,0,0,0.0294102,0,0,0,82, -1.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,41,Motors_Started,
2000,2024-11-04 06:13:39,-23.443922473191,151.917302984127,0,,,2.6853211,0,0,0.0317433,0.0395143,16,5,25.987,2.6853211,0,0,0.0317433,0,0,0,82, -1.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,11,AutoTakeoff,
2100,2024-11-04 06:13:39,-23.4439224764934,151.917302968769,0,,,2.6853211,0,0,0.0330998,0.0411238,16,5,25.987,2.6853211,0,0,0.0330998,0,0,0,82.1, -1.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,11,AutoTakeoff,
2200,2024-11-04 06:13:39,-23.443922484187,151.917302958008,0,,,2.6853211,0,0,0.0338872,0.0425157,16,5,25.987,2.6853211,0,0,0.0338872,0,0,0,82.1, -1.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.33,4.329,4.333,4.336,4.331,0,,2.6853211,0,11,AutoTakeoff,
2300,2024-11-04 06:13:39,-23.4439224881555,151.917302949885,0,,,2.6853211,0,0,0.0345611,0.0434546,16,5,25.981,2.6853211,0,0,0.0345611,0,0,0,82.1, -1.2, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
2400,2024-11-04 06:13:39,-23.4439224684856,151.917302910585,0,,,2.6853211,0,0,0.0390239,0.048022,16,5,25.981,2.6853211,0,0,0.0390239,0,0,0,82.3, -0.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
2500,2024-11-04 06:13:39,-23.4439224451565,151.917302835676,0,,,2.6853211,0,0,0.0470921,0.0560931,16,5,25.981,2.6853211,0,0,0.0470921,0,0,0,82.4, -0.2, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
2600,2024-11-04 06:13:40,-23.443922412761,151.917302729221,0,,,2.6853211,0,0,0.0585338,0.0675362,16,5,25.981,2.6853211,0,0,0.0585338,0,0,0,82.4, 0.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
2700,2024-11-04 06:13:40,-23.4439223863452,151.917302649974,0,,,2.6853211,0,0,0.0671295,0.0761386,16,5,25.981,2.6853211,0,0,0.0671295,0,0,0,82.5, 0.7, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
2800,2024-11-04 06:13:40,-23.4439223600092,151.917302572981,0,,,2.6853211,0,0,0.0755053,0.084522,16,5,25.981,2.6853211,0,0,0.0755053,0,0,0,82.7, 1, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
2900,2024-11-04 06:13:40,-23.4439223502149,151.917302502183,0,,,2.6853211,0,0,0.0827175,0.0918269,16,5,25.981,2.6853211,0,0,0.0827175,0,0,0.1,82.8, 1.5, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
3000,2024-11-04 06:13:40,-23.4439223611394,151.917302416969,0,,,2.6853211,0,0,0.090734,0.100605,16,5,25.981,2.6853211,0,0,0.090734,0,0,0.2,83, 2.5, 1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
3100,2024-11-04 06:13:40,-23.4439223994395,151.917302283313,0,,,2.6853211,0,0.1,0.103094,0.114891,16,5,25.981,2.6853211,0,0.1,0.103094,0,-0.1,0.2,83.3, 3.9, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.6853211,0,11,AutoTakeoff,
3200,2024-11-04 06:13:40,-23.4439224439213,151.917302035487,-0.1,,,2.5853211,0,0.2,0.127381,0.140656,16,5,25.981,2.6853211,0,0.2,0.127381,0,-0.2,0.1,83.5, 6.1, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.5853211,-0.1,11,AutoTakeoff,
3300,2024-11-04 06:13:40,-23.4439224997908,151.91730165632,-0.1,,,2.5853211,0,0.4,0.165465,0.179836,16,5,25.981,2.6853211,0,0.4,0.165465,0,-0.4,0,83.7, 8.6, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.328,4.329,4.328,4.332,4.334,4.33,0,,2.5853211,-0.1,11,AutoTakeoff,
3400,2024-11-04 06:13:40,-23.4439225831777,151.917301030759,-0.1,,,2.5853211,0,0.51,0.2291,0.24433,16,5,25.966,2.6853211,0,0.51,0.2291,-0.1,-0.5,-0.1,83.6, 8.6, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.5853211,-0.1,11,AutoTakeoff,
3500,2024-11-04 06:13:40,-23.4439226874836,151.917300259138,0,,,2.6853211,0,0.71,0.308092,0.323905,16,5,25.966,2.6853211,0,0.71,0.308092,-0.1,-0.7,-0.3,83.6, 7.2, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.6853211,0,11,AutoTakeoff,
3600,2024-11-04 06:13:41,-23.4439227866571,151.917299173437,0,,,2.6853211,0,0.91,0.419275,0.435223,16,5,25.966,2.6853211,0,0.91,0.419275,-0.1,-0.9,-0.3,83.5, 5.4, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.6853211,0,11,AutoTakeoff,
3700,2024-11-04 06:13:41,-23.4439228926171,151.917298019391,0,,,2.6853211,0,1,0.537522,0.553554,16,5,25.966,2.6853211,0,1,0.537522,-0.1,-1,-0.2,83.5, 2.6, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.6853211,0,11,AutoTakeoff,
3800,2024-11-04 06:13:41,-23.4439229056935,151.917296615343,0,,,2.6853211,0,1.1,0.6806,0.69681,16,5,25.966,2.6853211,0,1.1,0.6806,-0.1,-1.1,-0.2,83.5, -0.6, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.6853211,0,11,AutoTakeoff,
3900,2024-11-04 06:13:41,-23.4439229246335,151.917295257564,0.1,,,2.7853211,0,1.1,0.819055,0.835355,16,5,25.966,2.7853211,0.1,1.1,0.819055,-0.1,-1.1,-0.3,83.5, -3.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.7853211,0.1,11,AutoTakeoff,"Setting new Return-To-Home altitude to 40m (131 ft). Data Recorder File Index is 367. Setting new Maximum Flight Altitude to 120m (394 ft)"
4000,2024-11-04 06:13:41,-23.4439228138044,151.917293791601,0.1,,,2.7853211,0,1,0.968054,0.985428,16,5,25.966,2.7853211,0.1,1.1,0.968054,-0.1,-1,-0.3,83.5, -6.3, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.7853211,0.1,11,AutoTakeoff,
4100,2024-11-04 06:13:41,-23.4439227737447,151.917292524387,0.1,,,2.7853211,0,0.9,1.0972,1.11479,16,5,25.966,2.7853211,0.1,1.1,1.0972,0,-0.9,-0.4,83.6, -7.6, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.7853211,0.1,11,AutoTakeoff,
4200,2024-11-04 06:13:41,-23.4439226423366,151.917291366827,0.2,,,2.8853211,0,0.8,1.21509,1.2338,16,5,25.966,2.8853211,0.2,1.1,1.21509,0,-0.8,-0.4,83.6, -7.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.8853211,0.2,11,AutoTakeoff,
4300,2024-11-04 06:13:41,-23.4439225651679,151.917290391383,0.2,,,2.8853211,0,0.7,1.31459,1.33369,16,5,25.966,2.8853211,0.2,1.1,1.31459,0,-0.7,-0.4,83.6, -7.1, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.325,4.326,4.326,4.33,4.332,4.327,0,,2.8853211,0.2,11,AutoTakeoff,
4400,2024-11-04 06:13:41,-23.4439224142991,151.91728960555,0.3,,,2.9853211,0,0.7,1.39487,1.4156,16,5,24.536,2.9853211,0.3,1.1,1.39487,0,-0.7,-0.4,83.6, -6.4, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,2.9853211,0.3,11,AutoTakeoff,
4500,2024-11-04 06:13:41,-23.443922353427,151.917288939372,0.3,,,2.9853211,0,0.6,1.46293,1.4839,16,5,24.536,2.9853211,0.3,1.1,1.46293,0,-0.6,-0.5,83.7, -5.6, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,2.9853211,0.3,11,AutoTakeoff,
4600,2024-11-04 06:13:42,-23.4439222079728,151.917288530884,0.4,,,3.0853211,0,0.5,1.50495,1.52861,16,5,24.536,3.0853211,0.4,1.1,1.50495,0,-0.5,-0.6,83.7, -4.6, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.0853211,0.4,11,AutoTakeoff,
4700,2024-11-04 06:13:42,-23.4439221366893,151.917288117986,0.5,,,3.1853211,0,0.4,1.54729,1.57147,16,5,24.536,3.1853211,0.5,1.1,1.54729,0,-0.4,-0.7,83.7, -3.6, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.1853211,0.5,11,AutoTakeoff,
4800,2024-11-04 06:13:42,-23.443922021551,151.917287823176,0.6,,,3.2853211,0,0.4,1.5778,1.60416,16,5,24.536,3.2853211,0.6,1.1,1.5778,0,-0.4,-0.7,83.7, -3.3, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.2853211,0.6,11,AutoTakeoff,
4900,2024-11-04 06:13:42,-23.4439219701084,151.917287422814,0.7,,,3.3853211,0,0.4,1.61884,1.64541,16,5,24.536,3.3853211,0.7,1.1,1.61884,0,-0.4,-0.6,83.7, -3.1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.3853211,0.7,11,AutoTakeoff,
5000,2024-11-04 06:13:42,-23.4439218869861,151.91728705102,0.7,,,3.3853211,0,0.4,1.65714,1.68445,16,5,24.536,3.3853211,0.7,1.1,1.65714,0,-0.4,-0.6,83.7, -3.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.3853211,0.7,11,AutoTakeoff,
5100,2024-11-04 06:13:42,-23.4439218449487,151.917286604033,0.8,,,3.4853211,0,0.4,1.70292,1.73029,16,5,24.536,3.4853211,0.8,1.1,1.70292,0,-0.4,-0.6,83.6, -3.7, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.4853211,0.8,11,AutoTakeoff,
5200,2024-11-04 06:13:42,-23.4439218028982,151.917286135486,0.9,,,3.5853211,0,0.4,1.75089,1.77833,16,5,24.536,3.5853211,0.9,1.1,1.75089,0,-0.4,-0.6,83.6, -4.2, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.5853211,0.9,11,AutoTakeoff,
5300,2024-11-04 06:13:42,-23.4439217923629,151.917285641275,0.9,,,3.5853211,0,0.4,1.80131,1.82876,16,5,24.536,3.5853211,0.9,1.1,1.80131,0,-0.4,-0.6,83.6, -4.6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.088,4.1,4.094,4.097,4.093,4.064,0,,3.5853211,0.9,11,AutoTakeoff,
5400,2024-11-04 06:13:42,-23.4439217704791,151.917285074308,1,,,3.6853211,0,0.4,1.85921,1.88666,16,5,23.842,3.6853211,1,1.1,1.85921,0,-0.4,-0.6,83.5, -4.7, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,3.6853211,1,11,AutoTakeoff,
5500,2024-11-04 06:13:42,-23.443921764173,151.917284538654,1.1,,,3.7853211,0,0.4,1.91383,1.94131,16,5,23.842,3.7853211,1.1,1.1,1.91383,0,-0.4,-0.6,83.6, -4.7, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,3.7853211,1.1,14,Waypoint,
5600,2024-11-04 06:13:43,-23.4439217768268,151.917283953345,1.2,,,3.8853211,0,0.4,1.97342,2.00105,16,5,23.842,3.8853211,1.2,1.1,1.97342,0,-0.4,-0.4,83.5, -4.5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,3.8853211,1.2,14,Waypoint,
5700,2024-11-04 06:13:43,-23.4439218065174,151.917283456884,1.2,,,3.8853211,0,0.4,2.02388,2.05181,16,5,23.842,3.8853211,1.2,1.1,2.02388,0,-0.4,-0.3,83.5, -4.4, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,3.8853211,1.2,14,Waypoint,
5800,2024-11-04 06:13:43,-23.4439218683722,151.917282935874,1.2,,,3.8853211,0,0.4,2.07672,2.10541,16,5,23.842,3.8853211,1.2,1.1,2.07672,0,-0.4,-0.3,83.6, -4.5, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,3.8853211,1.2,14,Waypoint,
5900,2024-11-04 06:13:43,-23.4439219230488,151.917282490178,1.3,,,3.9853211,0,0.3,2.12194,2.15128,16,5,23.842,3.9853211,1.3,1.1,2.12194,0,-0.3,-0.3,83.6, -4.3, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,3.9853211,1.3,14,Waypoint,
6000,2024-11-04 06:13:43,-23.4439220225915,151.917282033138,1.3,,,3.9853211,0,0.3,2.16821,2.19921,16,5,23.842,3.9853211,1.3,1.1,2.16821,0,-0.3,-0.3,83.6, -3.9, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,3.9853211,1.3,14,Waypoint,
6100,2024-11-04 06:13:43,-23.4439220973078,151.917281653543,1.4,,,4.0853211,0,0.3,2.20671,2.23882,16,5,23.842,4.0853211,1.4,1.1,2.20671,0,-0.3,-0.5,83.7, -3.9, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,4.0853211,1.4,14,Waypoint,
6200,2024-11-04 06:13:43,-23.4439221906063,151.917281276038,1.4,,,4.0853211,0,0.3,2.24499,2.27871,16,5,23.842,4.0853211,1.4,1.1,2.24499,0,-0.3,-0.7,83.7, -3.8, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,4.0853211,1.4,14,Waypoint,
6300,2024-11-04 06:13:43,-23.4439222551008,151.917280945514,1.5,,,4.1853211,0,0.3,2.27859,2.31318,16,5,23.842,4.1853211,1.5,1.1,2.27859,0,-0.3,-0.8,83.7, -3.8, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.973,3.976,3.967,3.979,3.972,0,,4.1853211,1.5,14,Waypoint,
6400,2024-11-04 06:13:43,-23.4439223263118,151.917280635804,1.6,,,4.2853211,0,0.2,2.31007,2.34576,16,5,23.835,4.2853211,1.6,1.1,2.31007,0,-0.2,-1.1,83.7, -3.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.963,3.977,3.978,3.975,3.967,0,,4.2853211,1.6,14,Waypoint,
6500,2024-11-04 06:13:43,-23.4439223658211,151.917280344146,1.8,,,4.4853211,0,0.2,2.33978,2.37584,16,5,23.835,4.4853211,1.8,1.1,2.33978,0,-0.2,-1.3,83.7, -3.7, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.963,3.977,3.978,3.975,3.967,0,,4.4853211,1.8,14,Waypoint,
6600,2024-11-04 06:13:44,-23.4439224505303,151.917280082216,1.9,,,4.5853211,0,0.2,2.36643,2.40418,16,5,23.835,4.5853211,1.9,1.1,2.36643,0,-0.2,-1.6,83.7, -3.9, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.963,3.977,3.978,3.975,3.967,0,,4.5853211,1.9,14,Waypoint,
6700,2024-11-04 06:13:44,-23.4439225275346,151.917279848464,2.1,,,4.7853211,0,0.2,2.39025,2.42952,16,5,23.835,4.7853211,2.1,1.1,2.39025,0,-0.2,-1.8,83.7, -4.2, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.963,3.977,3.978,3.975,3.967,0,,4.7853211,2.1,14,Waypoint,
6800,2024-11-04 06:13:44,-23.443922614903,151.917279680293,2.3,,,4.9853211,0,0.14,2.4074,2.44923,16,5,23.835,4.9853211,2.3,1.1,2.4074,-0.1,-0.1,-2,83.8, -4.4, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.975,3.963,3.977,3.978,3.975,3.967,0,,4.9853211,2.3,14,Waypoint,
6900,2024-11-04 06:13:44,-23.4439226780419,151.917279547582,2.6,,,5.2853211,0,0.14,2.42097,2.46449,16,5,23.835,5.2853211,2.6,1.1,2.42097,-0.1,-0.1,-2.3,83.8, -4.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,3.975,3.963,3.977,3.978,3.975,3.967,0,,5.2853211,2.6,14,Waypoint,
7000,2024-11-04 06:13:44,-23.4439227154424,151.917279438758,2.8,,,5.4853211,0,0.1,2.4321,2.47634,16,5,23.835,5.4853211,2.8,1.1,2.4321,-0.1,0,-2.5,83.8, -4.8, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,3.975,3.963,3.977,3.978,3.975,3.967,0,,5.4853211,2.8,14,Waypoint,
7100,2024-11-04 06:13:44,-23.4439227350826,151.917279359479,3.1,,,5.7853211,0,0.1,2.4402,2.48472,16,5,23.835,5.7853211,3.1,1.1,2.4402,-0.1,0,-2.7,83.9, -5, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,3.975,3.963,3.977,3.978,3.975,3.967,0,,5.7853211,3.1,14,Waypoint,
